"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 20 15:52:50 GMT 2024","Sun Oct 20 15:52:52 GMT 2024","2631","","","","","","Validate Council Output [WiltshireCouncil]",""
"passed","Sun Oct 20 15:33:58 GMT 2024","Sun Oct 20 15:34:03 GMT 2024","4485","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"failed","Sun Oct 20 15:52:34 GMT 2024","Sun Oct 20 15:52:46 GMT 2024","12072","","","","","","Validate Council Output [WestSuffolkCouncil]",""
"passed","Sun Oct 20 15:16:29 GMT 2024","Sun Oct 20 15:16:34 GMT 2024","5629","","","","","","Validate Council Output [BasingstokeCouncil]",""
"passed","Sun Oct 20 15:15:32 GMT 2024","Sun Oct 20 15:15:37 GMT 2024","4735","","","","","","Validate Council Output [BirminghamCityCouncil]",""
"failed","Sun Oct 20 15:47:19 GMT 2024","Sun Oct 20 15:52:19 GMT 2024","300035","","","","","","Validate Council Output [ThreeRiversDistrictCouncil]",""
"passed","Sun Oct 20 15:31:46 GMT 2024","Sun Oct 20 15:31:47 GMT 2024","983","","","","","","Validate Council Output [FarehamBoroughCouncil]",""
"passed","Sun Oct 20 15:31:44 GMT 2024","Sun Oct 20 15:31:56 GMT 2024","11391","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"passed","Sun Oct 20 15:31:40 GMT 2024","Sun Oct 20 15:31:43 GMT 2024","3089","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"passed","Sun Oct 20 15:31:45 GMT 2024","Sun Oct 20 15:31:47 GMT 2024","1592","","","","","","Validate Council Output [LondonBoroughLambeth]",""
"passed","Sun Oct 20 15:19:26 GMT 2024","Sun Oct 20 15:20:04 GMT 2024","37652","","","","","","Validate Council Output [EastRidingCouncil]",""
"passed","Sun Oct 20 15:15:39 GMT 2024","Sun Oct 20 15:15:43 GMT 2024","3641","","","","","","Validate Council Output [CardiffCouncil]",""
"failed","Sun Oct 20 15:41:23 GMT 2024","Sun Oct 20 15:46:23 GMT 2024","300008","","","","","","Validate Council Output [ReigateAndBansteadBoroughCouncil]",""
